"Localidade","Zona","Agregado","Informante","Sexo","Idade","Parentesco","Naturalidade","Casado","Filhos","Filhosnr","Escola","Nível","Trabalhocasa","Trabalhocidade","Ocupação","Trabalha","Religião","FrequênciaReligiosa","ProficienciaPortuguês","ProficienciaTâmil","ProficienciaSingalês","ProficienciaInglês","ProficiênciaOutra","ContextoGeralPortuguês","ContextoGeralTâmil","ContextoGeralSingalês","ContextoGeralInglês","ContextoGeralOutro","ContextoCasaActualPortuguês","ContextoCasaActualTâmil","ContextoCasaActualSingalês","ContextoCasaActualInglês","ContextoCasaActualOutro","ContextoCasaCriançaPortuguês","ContextoCasaCriançaTâmil","ContextoCasaCriançaSingalês","ContextoCasaCriançaInglês","ContextoCasaCriançaOutro","ContextoPaisPortuguês","ContextoPaisTâmil","ContextoPaisSingalês","ContextoPaisInglês","ContextoPaisOutro","ContexoFilhosPortuguês","ContexoFilhosTâmil","ContexoFilhosSingalês","ContexoFilhosInglês","ContexoFilhosOutro","ContextoAmigosPortuguês","ContextoAmigosTâmil","ContextoAmigosSingalês","ContextoAmigosInglês","ContextoAmigosOutro","ContextoVizinhosPortuguês","ContextoVizinhosTâmil","ContextoVizinhosSingalês","ContextoVizinhosInglês","ContextoVizinhosOutro","ContextoLeituraPortuguês","ContextoLeituraTâmil","ContextoLeituraSingalês","ContextoLeituraInglês","ContextoLeituraOutro","ContextoEscritaPortuguês","ContextoEscritaTâmil","ContextoEscritaSingalês","ContextoEscritaInglês","ContextoEscritaOutro","ContextoEscolarSalaAulaPortuguês","ContextoEscolarSalaAulaTâmil","ContextoEscolarSalaAulaSingalês","ContextoEscolarSalaAulaInglês","ContextoEscolarSalaAulaOutro","ContextoEscolarColegasPortuguês","ContextoEscolarColegasTâmil","ContextoEscolarColegasSingalês","ContextoEscolarColegasInglês","ContextoEscolarColegasOutro","ContextoTrabalhoPortuguês","ContextoTrabalhoTâmil","ContextoTrabalhoSingalês","ContextoTrabalhoInglês","ContextoTrabalhoOutro","ContextoReligiosoPortuguês","ContextoReligiosoTâmil","ContextoReligiosoSingalês","ContextoReligiosoInglês","ContextoReligiosoOutro","Opinião1","Opinião2","Opinião3","Inquiridor","FaixaEtaria","VAR00001","VAR00002","filter_$","GrupoEtário","Fluência","FluênciaTamil","FluênciaCingalês","FluênciaInglês","FluênciaOutras","DS"
"Batticaloa","Koolavadi",253,5,"Masculino",24,"Filho/a","Batticaloa","Sim","Não",0,1,1,1,"Não","Executiva de vendas","Sim","Católico","Semanalmente","Não fala nem entende","5","5","3","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,1,1,1,"Jackson","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Falantes","Semi-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",253,6,"Feminino",23,"Filho/a","Batticaloa","Sim","Sim",1,1,1,2,"Não","N/A","Não","Católico","Semanalmente","Entende mas não fala","5","2","4","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","20-30",NA,NA,"Not Selected","20-29","Semi-falantes","Falantes","Semi-falantes","Falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",254,1,"Masculino",69,"N/A","Batticaloa","Sim","Sim",4,1,5,1,"Não","Carpinteiro","Sim","Cristão (outro)",NA,"Entende e fala fluentemente","5","5","4","0",0,1,0,0,0,1,3,0,2,0,1,2,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,2,3,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,2,0,1,1,1,"Jackson","60-70",NA,NA,"Not Selected","60-69","Falantes","Falantes","Falantes","Falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",254,2,"Feminino",51,"Cônjuge","Batticaloa","Sim","Sim",4,1,5,2,"Não","N/A","Não","Cristão (outro)","Semanalmente","Entende e fala fluentemente","5","2","4","0",0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,1,"Jackson","50-60",NA,NA,"Not Selected","50-59","Falantes","Falantes","Semi-falantes","Falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",254,3,"Masculino",14,"Filho/a","Batticaloa","Não","Não",0,1,13,2,"Não","N/A","Não","Cristão (outro)","Semanalmente","Entende e fala fluentemente","5","1","5","0",0,1,0,0,0,1,0,0,2,0,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","10-20",NA,NA,"Not Selected","10-19","Falantes","Falantes","Não-falantes","Falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",255,1,"Masculino",42,"N/A","Batticaloa","Sim","Sim",3,1,5,1,"Não","Mecânico","Sim","Católico","Semanalmente","Entende e fala fluentemente","5","5","5","0",0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Jackson","40-50",NA,NA,"Not Selected","40-49","Falantes","Falantes","Falantes","Falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",255,2,"Feminino",35,"Cônjuge","Batticaloa","Sim","Sim",3,1,12,1,"Sim","Gerente","Sim","Católico","Semanalmente","Entende e fala fluentemente","5","4","2","0",0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Jackson","30-40",NA,NA,"Not Selected","30-39","Falantes","Falantes","Falantes","Semi-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",255,3,"Feminino",13,"Filho/a","Batticaloa","Não","Não",0,1,2,2,"Não","N/A","Não","Católico","Semanalmente","Entende mas não fala","5","1","1","0",0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","10-20",NA,NA,"Not Selected","10-19","Semi-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",255,4,"Feminino",5,"Filho/a","Batticaloa","Não","Não",0,1,17,2,"Não","N/A","Não","Católico","Semanalmente","Entende mas não fala","5","1","1","0",0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Jackson","0-10",NA,NA,"Not Selected","0-9","Semi-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",255,5,"Feminino",3,"Filho/a","Batticaloa","Não","Não",0,2,11,2,"Não","N/A","Não","Católico","Semanalmente","Entende mas não fala","5","1","1","0",0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","0-10",NA,NA,"Not Selected","0-9","Semi-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",256,1,"Masculino",74,"N/A","Batticaloa","Sim","Sim",4,1,7,2,"Não","N/A","Não","Católico","Semanalmente","Entende e fala fluentemente","5","1","1","0",0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,1,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","70-80",NA,NA,"Not Selected","70-79","Falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",256,2,"Masculino",52,"Genro/nora","Batticaloa","Sim","Sim",3,1,3,1,"Sim","Carpinteiro","Sim","Católico","Semanalmente","Entende e fala com muita dificuldade","5","5","1","0",0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,2,1,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Jackson","50-60",NA,NA,"Not Selected","50-59","Semi-falantes","Falantes","Falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",256,3,"Feminino",43,"Filho/a","Batticaloa","Sim","Sim",3,1,3,2,"Não","N/A","Não","Católico","Semanalmente","Entende e fala com muita dificuldade","5","1","1","0",0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","40-50",NA,NA,"Not Selected","40-49","Semi-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",256,4,"Masculino",19,"Neto/a","Batticaloa","Não","Não",0,1,1,2,"Não","N/A","Não","Católico","Semanalmente","Entende mas não fala","5","1","2","0",0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","10-20",NA,NA,"Not Selected","10-19","Semi-falantes","Falantes","Não-falantes","Semi-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",256,5,"Masculino",15,"Neto/a","Batticaloa","Não","Não",0,1,3,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",257,1,"Masculino",40,"N/A","Batticaloa","Sim","Sim",2,1,5,1,"Sim","Soldador","Sim","Católico","Semanalmente","Não fala nem entende","5","5","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,2,0,0,0,2,1,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Jackson","40-50",NA,NA,"Not Selected","40-49","Não-falantes","Falantes","Falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",257,2,"Feminino",39,"Cônjuge","Batticaloa","Sim","Sim",2,1,5,1,"Não","Empregada de limpezas","Sim","Católico","Semanalmente","Entende e fala com muita dificuldade","5","5","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,2,1,0,0,0,2,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","30-40",NA,NA,"Not Selected","30-39","Semi-falantes","Falantes","Falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",257,3,"Feminino",18,"Filho/a","Batticaloa","Não","Não",0,1,1,2,"Não","N/A","Não","Católico","Semanalmente","Entende mas não fala","5","1","1","0",0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","10-20",NA,NA,"Not Selected","10-19","Semi-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",257,4,"Masculino",12,"Filho/a","Batticaloa","Não","Não",0,1,9,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",258,1,"Masculino",36,"N/A","Batticaloa","Sim","Sim",2,1,2,1,"Não","Mecânico","Sim","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Jackson","30-40",NA,NA,"Not Selected","30-39","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",258,2,"Feminino",35,"Cônjuge","Batticaloa","Sim","Sim",2,1,5,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","30-40",NA,NA,"Not Selected","30-39","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",258,3,"Masculino",15,"Filho/a","Batticaloa","Não","Não",0,1,3,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",258,4,"Feminino",8,"Filho/a","Batticaloa","Não","Não",0,1,14,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","0-10",NA,NA,"Not Selected","0-9","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",258,1,"Masculino",44,"N/A","Batticaloa","Sim","Sim",2,1,2,1,"Não","Metalúrgico","Sim","Católico","Semanalmente","Entende mas não fala","5","5","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Jackson","40-50",NA,NA,"Not Selected","40-49","Semi-falantes","Falantes","Falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",258,2,"Feminino",40,"Cônjuge","Batticaloa","Sim","Sim",2,1,6,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","4","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","40-50",NA,NA,"Not Selected","40-49","Não-falantes","Falantes","Falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",258,3,"Feminino",17,"Filho/a","Batticaloa","Não","Não",0,1,1,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","4","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",258,4,"Masculino",9,"Filho/a","Batticaloa","Não","Não",0,1,8,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","0-10",NA,NA,"Not Selected","0-9","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",259,1,"Masculino",60,"N/A","Batticaloa","Sim","Sim",3,1,14,1,"Não","Carpinteiro","Sim","Católico","Mensalmente","Entende mas não fala","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Jackson","60-70",NA,NA,"Not Selected","60-69","Semi-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",259,2,"Feminino",56,"Cônjuge","Batticaloa","Sim","Sim",3,1,14,2,"Não","N/A","Não","Católico","Mensalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Jackson","50-60",NA,NA,"Not Selected","50-59","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",259,3,"Masculino",39,"Genro/nora","Batticaloa","Sim","Sim",1,1,5,1,"Não","Carpinteiro","Sim","Católico","Mensalmente","Entende mas não fala","5","5","2","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","30-40",NA,NA,"Not Selected","30-39","Semi-falantes","Falantes","Falantes","Semi-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",259,4,"Feminino",NA,"Filho/a","Batticaloa","Sim","Sim",1,1,3,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson",NA,NA,NA,"Not Selected",NA,"Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",259,5,"Masculino",4,"Neto/a","Batticaloa","Sim","Sim",0,2,11,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"Jackson","0-10",NA,NA,"Not Selected","0-9","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",260,1,"Masculino",51,"N/A","Batticaloa","Sim","Sim",3,1,7,1,"Não","Carpinteiro","Sim","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Jackson","50-60",NA,NA,"Not Selected","50-59","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",260,2,"Feminino",44,"Cônjuge","Batticaloa","Sim","Sim",3,1,7,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","40-50",NA,NA,"Not Selected","40-49","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",260,3,"Masculino",21,"Filho/a","Batticaloa","Não","Não",0,1,5,1,"Não","Carpinteiro","Sim","Católico","Anualmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Jackson","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",260,4,"Masculino",19,"Filho/a","Batticaloa","Não","Não",0,1,5,1,"Não","Metalúrgico","Sim","Católico","Anualmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Jackson","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",260,5,"Feminino",12,"Filho/a","Batticaloa","Não","Não",0,1,2,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",261,1,"Masculino",75,"N/A","Batticaloa","Sim","Sim",5,1,7,2,"Não","N/A","Não","Católico","Anualmente","Entende e fala fluentemente","5","1","1","0",0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,1,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","70-80",NA,NA,"Not Selected","70-79","Falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",261,2,"Feminino",65,"Cônjuge","Batticaloa","Sim","Sim",5,1,9,2,"Não","N/A","Não","Católico","Semanalmente","Entende e fala fluentemente","5","1","1","0",0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,1,2,0,0,0,2,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","60-70",NA,NA,"Not Selected","60-69","Falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",261,3,"Masculino",31,"Filho/a","Batticaloa","Não","Não",0,1,5,1,"Não","Mecânico","Sim","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Jackson","30-40",NA,NA,"Not Selected","30-39","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",262,1,"Masculino",41,"N/A","Batticaloa","Sim","Sim",2,1,6,1,"Sim","Carpinteiro","Sim","Católico","Semanalmente","Não fala nem entende","5","4","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Jackson","40-50",NA,NA,"Not Selected","40-49","Não-falantes","Falantes","Falantes","Não-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",262,2,"Feminino",37,"Cônjuge","Batticaloa","Sim","Sim",2,1,5,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","3","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","30-40",NA,NA,"Not Selected","30-39","Não-falantes","Falantes","Não-falantes","Semi-falantes","NA","Manmunai North"
"Batticaloa","Koolavadi",262,3,"Feminino",14,"Filho/a","Batticaloa","Não","Não",0,1,13,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","4","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Jackson","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Falantes","NA","Manmunai North"
